0	1	1	1	1	2	2	2
Accession	AP2_2h_1uL	AP3_2h_1uL	AP4_2h_1uL	AP1_2h_1uL	NP2_2h_1uL	NP3_2h_1uL	NP4_2h_1uL
1::P42932	30313.90501	35743.92858	36542.06688	49028.7578	34185.13103	78232.76248	18495.89701
1::P62264	305136.3716	20036.53301	24115.64499	298535.6914	237227.0536	79110.42768	32999.35066
1::P34928	403047.3578	507486.003	109917.3662	104097.3642	189262.7302	41858.2383	877679.5737
1::P80316	98072.75497	137794.4318	87912.47398	102163.3558	74587.6537	194109.9775	63581.68863
1::Q06890	1602106.217	2110036.342	1861857.654	3301398.547	1900122.873	3325093.074	1403001.572
1::Q91Y47	6347195.11	4932204.796	5544391.952	8896042.702	9297785.262	7422159.465	3196323.86
1::P08071	6674573.52	5885952.481	8298310.258	8884889.361	9661769.274	7601375.212	4727587.471
1::P43025	10801994.95	12082539.52	11177774.3	18372756.64	7272444.753	23032778.88	10241499.71
1::P01592	41544.24262	57581.27655	59154.54357	63646.07261	19228.32034	76147.53347	89197.08038
1::P51125	47606.20595	43609.29747	39088.30666	60059.50494	41562.82824	55114.80205	39688.95621
1::P61358	12316.14447	20969.83069	11221.03066	26164.43868	18007.01497	21457.0671	10499.69056
1::P25444	67877.2928	38656.38853	52276.79687	122996.3234	35892.62002	150744.6607	39506.26143
1::Q9WUM4	8008.254326	14287.72265	18330.07543	10589.558	9299.776416	10599.11469	16728.74553
1::P46412	11441.90767	2773.146871	36020.97623	13402.71636	29614.27019	8236.450177	5298.625171
1::Q9R0Q6	85754.92443	92113.95723	70888.75387	83125.75588	55065.59328	136757.3431	62736.52465
1::P62245	18076.28257	16561.24034	21318.83529	20918.06454	16337.27748	35726.04845	10102.14171
1::P01942	94.65139067	94053.52753	68554.11478	83.30472885	0	174198.0015	113457.0711
1::P01027	2513346.356	1741990.798	3048350.842	5737182.746	3077213.325	3150437.698	2274981.572
1::Q8BP47	72151.97186	152915.915	87495.01934	88881.43388	60901.43582	130293.4238	96498.4555
1::P51670	558478.0378	582204.3157	655629.414	823285.9138	765482.1616	699562.6901	436189.3365
1::O08638	0	0	0	0	0	0	0
1::P62918	0	0	0	0	0	0	0
1::Q6URW6	0	0	0	0	0	0	0
