0	1	1	1	1	1	1	1	1	1	2	2	2	2	2	2	2	2	2
Accession	PB270912_NP1_500ng_50fmolADH_1	PB270912_NP1_500ng_50fmolADH_2	PB270912_NP1_500ng_50fmolADH_3	PB270912_NP2_500ng_50fmolADH_1	PB270912_NP2_500ng_50fmolADH_2	PB270912_NP2_500ng_50fmolADH_3	PB270912_NP3_500ng_50fmolADH_1	PB270912_NP3_500ng_50fmolADH_2	PB270912_NP3_500ng_50fmolADH_3	PB270912_AP1_500ng_50fmolADH_1	PB270912_AP1_500ng_50fmolADH_2	PB270912_AP1_500ng_50fmolADH_3	PB270912_AP2_500ng_50fmolADH_1	PB270912_AP2_500ng_50fmolADH_2	PB270912_AP2_500ng_50fmolADH_3	PB270912_AP3_500ng_50fmolADH_1	PB270912_AP3_500ng_50fmolADH_2	PB270912_AP3_500ng_50fmolADH_3
sp|P54310|LIPS_MOUSE	2481056.029	2662444.331	2658121.734	1469043.712	915200.585	1182837.441	1250541.201	1132478.867	1124412.799	345564.8953	278711.6276	395653.722	799989.0456	845545.3276	745430.1551	612321.4646	639764.5683	636108.4494
sp|Q9JKV1|ADRM1_MOUSE	1016588.718	1110275.36	896313.3253	637780.5905	572276.3804	507933.5964	758528.6346	740118.4743	659556.5726	2404393.472	2728825.466	2399646.488	3742931.02	3883171.334	3668720.094	1332216.834	1540666.312	1448951.019
sp|Q3B7Z2|OSBP1_MOUSE;sp|P22059|OSBP1_HUMAN	10240338.43	10938686.88	10714018.08	10699215.15	10267683.34	11649020.15	8528329.597	9338082.122	9436619.301	14433119.17	14592375.98	14230596.06	17749247.11	17754728.97	17475946.31	18863224.7	18758507.45	20038971.22
sp|P51881|ADT2_MOUSE;sp|P05141|ADT2_HUMAN;sp|P12236|ADT3_HUMAN	156961200	161429046	167534277.3	117445935.8	119685091.1	119875687.9	70027635.16	75196268.45	71031882.48	34182471.14	35825377.19	34133597.63	30108424.65	30265449.09	29879854.46	50290873.35	50563145.12	54562702.4
sp|P11087|CO1A1_MOUSE;sp|P02452|CO1A1_HUMAN	1189530.38	1109836.486	1073866.474	778191.8653	733315.7881	810751.7077	772376.8096	745564.5497	810583.9597	2349828.917	2392315.223	2405823.173	1583858.237	1584657.524	1600370.044	1935557.281	2250344.82	2355617.485
sp|A2AKG8|FOCAD_MOUSE;sp|Q5VW36|FOCAD_HUMAN	13843.58967	132692.3062	47785.74054	42944.07134	61648.47474	33549.73782	57207.44542	81469.80895	24374.38862	183309.8882	186402.4878	242474.7614	572057.29	409672.2475	460275.9675	455250.2075	488956.5052	482317.0378
sp|Q9Y6M7|S4A7_HUMAN	1052681.551	1083262.335	967120.1116	683803.8666	519698.73	590430.5542	401262.6611	426758.9233	458823.5863	177527.8008	194821.7409	191079.6795	90905.96931	91834.44469	115104.3137	145443.4265	199099.7738	181900.9508
sp|P07901|HS90A_MOUSE	394582.7482	473182.9955	327233.7796	490188.8339	372515.9276	336487.2909	255299.0445	238315.8863	190331.0263	2886498.142	2780357.551	2763241.365	1047901.794	1102401.038	1069948.437	1891046.469	1623191.163	1730241.287
sp|P53994|RAB2A_MOUSE;sp|P61019|RAB2A_HUMAN	279686.4014	365102.7049	229691.3348	97607.06948	204971.8291	408115.486	379825.8804	245058.6702	396232.4022	1743936.5	1703447.496	1069878.328	1016408.729	1172071.91	992628.337	1139231.439	1733311.784	1891594.178
sp|Q5BLK4|TUT7_MOUSE	142368.3321	597374.7737	150714.0069	50854.79264	48367.74928	74029.33365	86120.07875	71454.29529	156129.7707	935965.7003	920327.4939	829555.2867	652760.8249	478178.6417	641912.0955	1045745.153	728524.5169	811709.3606
sp|O08529|CAN2_MOUSE	631417.2568	476008.1365	615469.6218	304696.7959	326574.6678	325388.5421	287017.4988	246842.4037	255439.4341	616451.9713	669781.0334	624542.2575	583210.6056	609674.8094	618704.9418	681433.4929	634377.3072	619675.3971
sp|Q03265|ATPA_MOUSE;sp|P25705|ATPA_HUMAN	136410203	119869253.2	119203472.7	135535356.6	148035306.4	144880693.6	73572987.71	74205954.38	95056090.05	9106529.976	8778522.186	9348659.259	31135473.93	34752729.75	35056446.36	28560419.92	31637786.16	35095375.52
sp|Q9D1N9|RM21_MOUSE	37640.72591	70006.8584	28440.88012	38930.4856	35152.56543	26730.52417	58078.68531	113442.419	86936.95086	198926.9269	138258.3046	175290.218	469318.0723	624955.1007	602195.774	508578.6509	508614.3553	499612.3151
sp|O60503|ADCY9_HUMAN	1414545.985	1383992.486	1399223.505	690374.3574	693519.2912	693907.263	921990.6756	925846.1791	968300.2226	86978.63039	98904.00032	122832.0743	411553.8567	438708.5429	429995.7407	232636.1478	229932.7025	220456.7928
sp|Q3UVG3|F91A1_MOUSE;sp|Q658Y4|F91A1_HUMAN	20345706.43	24628121.07	25614721.69	10845852.45	12021201.63	11576931.91	10295595.95	11408153.24	10474593.06	2050480.082	2546978.132	2499154.941	6479436.162	7062868.562	7214444.968	4837898.882	5329711	6582423.041
sp|Q9JHK5|PLEK_MOUSE;sp|P08567|PLEK_HUMAN	1391586.822	1264502.665	1061306.065	876277.8557	889218.7982	836781.9345	945292.0153	838368.7293	1090801.926	13444441.5	14245162.42	13426158.73	3537473.734	3756366.914	4100153.993	5833915.369	6363945.312	6596012.248
sp|O75340|PDCD6_HUMAN;sp|P12815|PDCD6_MOUSE	2724817.266	3046120.731	2557404.505	1563155.056	1660323.887	1633809.179	1905602.699	1869391.32	1931876.915	845258.2163	930219.5217	856060.9142	1327578.658	1311301.626	1325903.576	965826.1455	744370.4536	831522.6853
sp|Q68FF6|GIT1_MOUSE;sp|Q9Y2X7|GIT1_HUMAN	283130.8907	266189.3192	231688.8794	176580.1667	246239.0522	183113.886	222356.707	237544.8482	249124.104	448634.2029	473929.3553	390417.4737	1928463.641	1981016.916	1931127.248	880042.7992	1057784.908	871331.1831
sp|Q8CD10|MICU2_MOUSE	6110915.821	5489683.923	5109045.787	3128091.124	3143733.936	3476248.957	3349896.767	3013316.87	3273099.617	1320416.663	1445340	1060046.985	2577909.776	2783330.648	2909869.907	1701638.602	1824563.623	1740953.723
sp|Q9QZE5|COPG1_MOUSE;sp|Q9Y678|COPG1_HUMAN	115682689.6	124326643	113859314.1	69508059.73	66553935.87	70477236.01	39479582.56	39322930.49	45895770.04	13618390.37	13465340.39	13186050.89	30766605.59	32042332.01	31903561.52	27186458.66	28459854.65	32190223.96
sp|P97333|NRP1_MOUSE;sp|O14786|NRP1_HUMAN	2496691.463	2527668.864	2392450.252	1650433.725	1663116.841	1908793.428	1241512.895	1337356.909	1077621.828	7847111.586	11724050.95	8859585.13	4196256.754	5142269.599	4717931.855	5071586.914	5819595.844	5897415.694
sp|Q6ZPF4|FMNL3_MOUSE;sp|Q8IVF7|FMNL3_HUMAN	624244.8138	1009964.877	1045865.954	250561.1887	307092.7225	447635.2813	364353.9808	387044.8574	439448.1247	49551.74951	30838.91326	12582.78518	89915.90467	47344.16911	52737.88867	35329.1199	169648.5834	119732.3024
sp|P46460|NSF_MOUSE;sp|P46459|NSF_HUMAN	55226679.44	77697665.35	67115988.04	28888924.73	32113288.87	24429141.82	22945918.38	20833780.36	23275272.26	10117147.19	12372594.22	13403760.42	11447499.81	13665508.6	13353664.8	10881883.71	13130148.56	15971145.01
sp|Q99K01|PDXD1_MOUSE;sp|Q6P996|PDXD1_HUMAN	1018123.943	835235.1557	895927.7332	601131.4847	648770.067	618352.4342	580457.9035	644061.415	663008.5447	936804.7522	1158369.235	929763.9908	2855087.546	2715109.024	2402721.273	1445835.549	1334706.353	1318836.696
sp|Q9ESE1|LRBA_MOUSE	4697124.614	6016295.813	5745388.719	3834535.659	3735804.881	3224492.592	1395135.576	1316838.186	1695619.125	559448.0937	306246.8932	408396.626	994174.3511	1059008.218	1144462.603	524843.346	527150.2033	557175.4218
sp|P28571|SC6A9_MOUSE;sp|P48067|SC6A9_HUMAN	16563497.85	14350681.74	16190809.95	9585973.804	9250270.985	9680400.643	10373918.38	10454643.77	11452985.72	5320235.941	5339053.976	5237083.793	4069624.827	4480692.594	4240923.958	5192052.536	5535132.263	5838267.001
sp|Q8C4Q6|AIDA_MOUSE;sp|Q96BJ3|AIDA_HUMAN	8613166.696	7766258.186	8136664.224	4562633.886	4990048.554	5325273.174	2746182.95	2910671.491	2493416.258	779247.0748	1057870.307	1005794.028	1302170.069	1281644.414	1214890.736	427418.1169	390810.5554	398821.5495
sp|Q505K2|F16A1_MOUSE;sp|Q05DH4|F16A1_HUMAN	1857981.001	1019744.613	878230.7593	717440.27	487663.6352	614637.7446	415299.771	736044.0126	363436.1472	10764.90437	122584.4014	35005.7407	112226.5654	120943.0602	126907.9509	35182.73295	112863.2114	51281.44561
sp|P39447|ZO1_MOUSE;sp|Q07157|ZO1_HUMAN	3375989.161	3596505.062	3799698.736	1997676.111	1973670.36	2000735.084	2022839.532	2180705.226	2084313.341	6295804.648	7458467.659	7147191.147	4519333.92	4354398.768	4715544.883	5683901.958	5999904.075	6560342.968
sp|O95487|SC24B_HUMAN	3961466.558	4235666.137	3634769.873	3275457.511	2738396.668	3045429.737	1832572.614	2082172.683	2118551.64	329570.1363	523190.4216	341198.3357	767088.8967	1087701.877	714743.8008	1237295.207	1422517.381	1095101.823
sp|Q6PGB6|NAA50_MOUSE;sp|Q9GZZ1|NAA50_HUMAN	1316880.935	1304395.144	1291172.691	1150235.203	1076944.888	1090027.231	783279.9952	772195.6017	905220.8402	2347921.98	2181406.474	2316500.093	1803306.758	1989654.101	2089387.881	1788435.207	1899528.335	1922074.891
sp|Q8CI59|STEA3_MOUSE;sp|Q658P3|STEA3_HUMAN	28262109.59	27247654.04	29454666.6	16999504.13	19047321.45	17877685.94	12502806.96	13672639.61	13471208.84	6780563.925	6475514.161	6841384.46	4945714.261	4975242.057	4949032.959	8187255.163	8727199.147	8467436.893
sp|P63151|2ABA_HUMAN;sp|Q6P1F6|2ABA_MOUSE	675703.1689	744320.0664	719075.7701	375163.4173	399140.5278	376482.3584	366484.0833	466051.7385	397230.1369	488906.8895	550384.2858	497099.7617	1150841.665	969104.3789	1136187.525	752534.1711	851247.9807	842733.5543
sp|Q9ERR7|SEP15_MOUSE;sp|O60613|SEP15_HUMAN	909128.3613	887919.5982	810959.5366	402926.9708	544659.2179	620385.7578	409237.3987	493663.2229	531354.6627	1482152.224	1604909.491	1383336.718	1040645.355	1114833.408	1027889.309	1756869.149	1642974.681	1740689.252
sp|P21981|TGM2_MOUSE	806839.8267	515191.7704	808481.1028	699135.2041	730019.2046	668769.6293	757048.7499	772103.7372	797255.961	1385040.127	1608350.604	1820598.39	1279900.766	1832105.895	1757324.388	1787627.307	2037689.669	2060366.449
sp|O00160|MYO1F_HUMAN	78844.11032	100130.6652	52401.32346	49705.76806	35163.56176	75988.26545	36342.92038	42343.00323	59452.82684	1821801.464	2117052.148	1940249.016	286771.0981	465020.6764	336940.5187	520701.5546	504596.8411	535105.9426
sp|P97864|CASP7_MOUSE	65452.61099	86957.19571	63166.07702	32342.46623	32602.92123	30915.62542	33629.19689	48225.97109	40644.55374	79864.64376	67681.59571	80736.25972	289170.0743	303345.2329	292928.1867	289703.1284	289298.4986	294346.7991
sp|Q13616|CUL1_HUMAN;sp|Q9WTX6|CUL1_MOUSE	4525837.511	4912312.165	4579831.182	2536118.009	2167416.633	2457062.649	2717691.078	2863802.461	3083558.534	8534209.346	10611142.56	9558891.497	7079851.336	7460153.336	6486995.969	5569347.908	7190364.543	7057152.451
sp|P05186|PPBT_HUMAN;sp|P09242|PPBT_MOUSE	179984.1399	132660.8769	168379.8106	66862.32506	63271.56149	52980.93909	57748.25006	60516.9287	39878.64052	427526.5608	447270.8552	411613.9936	381123.2881	292422.0749	358823.5034	191053.681	220967.9962	215303.1216
sp|Q922Q8|LRC59_MOUSE;sp|Q96AG4|LRC59_HUMAN	83828035.42	80020001.5	71758193.71	41642320.49	41743049.86	41026764.79	49574318.08	51388246.5	57267774.72	67731669.65	59453465.11	68362450.92	102725284.3	108738519.6	95827780.32	120481933.9	119232786.3	136619316.7
sp|Q9D338|RM19_MOUSE;sp|P49406|RM19_HUMAN	656074.8687	707419.8706	637147.794	280978.6046	281106.3259	222510.5825	370362.9384	383199.2544	291833.9314	568715.9776	544495.6886	587971.5229	1474668.695	1657592.526	1542915.619	1455315.777	1517943.958	1606500.401
sp|Q62446|FKBP3_MOUSE;sp|Q00688|FKBP3_HUMAN	1425834.856	1415006.505	1380939.363	1140445.727	1248720.076	1203133.839	844957.1275	751979.355	831240.9087	331769.0785	353195.311	386660.4122	774551.8299	733557.2048	772116.1367	491974.3331	456063.7591	515445.2972
sp|Q8K1B8|URP2_MOUSE	622124.8386	398090.8056	398857.4366	487548.2649	361135.437	362878.2539	553617.7275	519389.0941	500457.7382	1200109.211	1270627.778	1463713.627	1090194.35	1215968.55	980210.296	1212418.145	1165627.219	1196621.71
sp|Q8K021|SCAM1_MOUSE	651686.7591	984901.0352	788605.1172	777766.4219	547104.8756	618565.808	427606.9237	439459.8551	396395.7557	115196.8713	167837.0856	165301.6973	64129.43966	156843.9916	159076.0557	154096.829	276754.8261	185821.8068
sp|Q61398|PCOC1_MOUSE	143250.822	195362.9501	190876.4437	239425.7797	166630.8567	262746.7413	227935.8867	195886.7259	342194.7432	467798.8921	565563.1762	567110.9967	1132925.486	946786.9543	1023906.86	2117971.24	1778331.629	1809326.936
sp|Q80X71|T106B_MOUSE;sp|Q9NUM4|T106B_HUMAN	433499.0177	284615.7388	275684.9916	763305.3961	824152.3326	790449.281	183224.3126	181939.0827	205188.0385	41486.41062	37827.6686	27459.76895	26889.58958	5029.96996	17516.0689	21882.96875	31004.51348	20613.29926
sp|Q3UUQ7|PGAP1_MOUSE;sp|Q75T13|PGAP1_HUMAN	880039.4638	1090934.93	1019376.34	566596.7609	407711.6819	439490.6685	556558.1949	674163.0671	656612.1118	794486.7439	861216.4791	953014.935	1086517.091	1137276.136	1296338.76	1212322.644	1255729.466	1387770.13
sp|Q8BFZ9|ERLN2_MOUSE;sp|O94905|ERLN2_HUMAN	844772.4041	1259078.751	769095.5361	670488.0587	581465.0983	596537.1784	581536.6996	598965.908	642233.3648	6448909.535	7654972.866	6895563.728	2058345.768	2371285.872	1795752.215	4231029.602	4827135.825	5459787.386
sp|O35643|AP1B1_MOUSE;sp|Q10567|AP1B1_HUMAN	87241780.91	71615949.72	80117000.81	48097437.21	54187021.93	46245833.81	23011864.54	28374785.96	32483921.16	4635941.296	6135154.332	4390932.604	11201025.79	15242343.82	14727033.89	12223883.25	21819901	17071894.18
sp|Q8R570|SNP47_MOUSE	5756118.153	4651422.153	6623766.504	3604125.052	2048756.26	2168252.969	2225666.334	1761813.157	1741962.71	146760.3181	338190.2795	146129.8469	785202.2288	933921.935	949118.8094	342633.5925	572298.1631	759175.3455
sp|Q5SSL4|ABR_MOUSE;sp|Q12979|ABR_HUMAN	314465.5708	290605.7666	326199.7074	211529.326	174161.1223	251689.8019	124154.8035	187825.2617	177515.1814	1585690.142	1369625.162	1489119.673	668583.9541	485590.8516	641166.8008	850468.1277	957173.0338	942565.9117
sp|Q8K2Y9|CCM2_MOUSE;sp|Q9BSQ5|CCM2_HUMAN	720285.9278	756065.9034	479792.0337	293701.0975	342180.251	465433.1462	245193.5684	297337.5871	275610.1742	79369.3078	124510.3528	101377.848	186251.5578	216980.5336	229764.2261	174565.1796	179170.0701	139650.4947
sp|Q9D0M3|CY1_MOUSE;sp|P08574|CY1_HUMAN	18725790.29	19524604.39	19848410.05	16073719.42	15226373.81	15846820.05	7938534.355	7935066.393	8531192.598	2490087.107	3142121.769	2153994.566	3233824.038	2898414.466	3078435.024	5445529.08	5988667.558	7146344.591
sp|O08848|RO60_MOUSE	10946720.4	13424678.06	11779348.04	7950279.274	8971713.951	7576347.321	6613653.45	5814641.376	6303331.971	2687150.83	2477634.122	3125455.964	5823556.542	6091897.757	5983500.262	3380268.611	3887470.286	3421924.941
sp|Q9NV70|EXOC1_HUMAN;sp|Q8R3S6|EXOC1_MOUSE	997642.9923	1035972.442	1023383.348	343032.0325	336291.2278	295346.5092	421308.8797	443255.0324	649766.3534	1321712.24	1294700.399	1355221.027	1279404.535	1700568.542	1358509.988	1350321.251	1080352.507	1527497.132
sp|Q6NVE8|WDR44_MOUSE;sp|Q5JSH3|WDR44_HUMAN	1614508.709	1350121.752	1137176.251	1276093.958	1312197.268	1186779.244	1152704.798	1190971.09	1007339.114	6420261.642	6065794.18	6056157.735	3098121.266	3396458.598	2925056.061	3448976.528	3813947.937	4361490.125
sp|Q8BIJ7|RUFY1_MOUSE;sp|Q96T51|RUFY1_HUMAN	241776.7171	222011.58	237754.4869	108227.7405	137314.5084	119493.1724	97522.69019	96557.09247	130140.553	243216.4577	225725.6217	199045.0074	196590.0098	266530.7395	277574.6575	232256.345	249360.5616	250025.0097
sp|P21359|NF1_HUMAN;sp|Q04690|NF1_MOUSE	204338.1433	257073.1424	237587.3653	89950.45421	126835.6067	66727.6624	153872.1098	141087.4399	187593.2838	909396.6817	875509.8316	1181087.864	370696.455	489018.354	430826.5374	976146.6872	856718.2138	974900.8072
sp|Q9CQE3|RT17_MOUSE;sp|Q9Y2R5|RT17_HUMAN	92271.57446	71564.50106	209391.4121	31310.2395	33479.66577	67120.88916	83293.87683	82966.06152	79787.39902	197175.9141	202502.7727	272123.3742	319669.0156	284613.5021	355688.2178	544514.1974	270871.0535	227299.7867
sp|Q80YQ8|RMD5A_MOUSE;sp|Q9H871|RMD5A_HUMAN	20789693.26	18732118.52	21573992.56	15088074.52	15994294.96	13856342.79	12163025.42	11067802.36	11582060.32	6957226.761	7489521.879	6544350.405	10955614.44	12789864.78	11785602.83	8753372.37	7529531.754	9034617.057
sp|Q8CFE6|S38A2_MOUSE;sp|Q96QD8|S38A2_HUMAN	26398639.16	26101305.5	25856774.77	15410293.81	15604810.79	15753365.97	15303754.77	16586035.21	16208865.33	7508147.258	7720445.198	7499698.387	4506458.736	4598829.099	4872508.829	7094211.477	6746621.987	7216438.803
sp|Q3TES0|IQEC3_MOUSE;sp|Q9UPP2|IQEC3_HUMAN	4756506.932	4122379.622	4777532.066	1758021.498	2155894.244	2350783.492	2115199.693	2264222.019	2204865.494	606865.5278	392410.744	675975.1277	1574159.405	1408506.819	1396261.354	1075412.495	1063793.023	971198.3959
sp|Q8BWQ6|CP062_MOUSE	7299356.573	7573139.874	6302984.137	4176380.137	3526147.889	4225052.186	2876842.844	2739961.364	2747245.019	560878.7506	511291.1349	766894.6369	2161915.753	2061177.881	2199665.278	928455.683	1305143.578	1000449.543
sp|P39654|LOX15_MOUSE	551523.997	777103.0861	913097.3357	267227.8186	284409.035	345762.4543	603452.5866	406078.2799	570236.105	2296185.231	2509445.072	2096112.811	1923739.724	2110046.859	2012517.075	7418867.189	10354076.06	10330413.19
sp|P28288|ABCD3_HUMAN;sp|P55096|ABCD3_MOUSE	225057.459	255867.2314	365528.2376	136888.908	34141.24707	56255.06511	200202.6044	30367.43555	154209.8384	878558.1953	1186214.527	870925.1043	825227.2983	750691.4483	772459.2058	1558546.482	1718595.625	2698370.463
sp|Q8BYK4|RDH12_MOUSE;sp|Q96NR8|RDH12_HUMAN	0	0	0	0	0	1124.491432	0	2581.609863	0	327007.2894	557394.2802	439431.428	9030.49707	27742.2771	13816.54028	174456.9368	163660.6796	146976.7055
sp|Q9WUT3|KS6A2_MOUSE	3174929.59	3024358.461	2991288.932	1240525.216	1266446.001	1281696.132	1968136.333	2065637.422	1892447.787	2878526.486	3091422.684	3065509.493	9113751.347	10423752.39	10786124.16	9379961.046	9716664.454	10179855.96
sp|Q9D938|TM160_MOUSE;sp|Q9NX00|TM160_HUMAN	1967317.135	2124471.072	2019990.318	1759324.858	1638436.628	1687167.801	925957.869	930904.4185	1058298.126	183953.4849	197055.7179	249987.879	596591.1823	555947.5375	565513.0049	600570.3294	649655.4303	620840.1234
sp|O89079|COPE_MOUSE;sp|O14579|COPE_HUMAN	96097959.9	106991221.6	108798613.2	67153258.18	71097437.85	70037724.09	49990760.06	51477734.72	50541943.93	2046779.821	1965690.617	2106188.826	21835583.35	21795342.63	21139000.23	3384504.177	3767358.054	3958042.114
sp|Q63739|TP4A1_MOUSE;sp|Q93096|TP4A1_HUMAN	6990851.519	6157521.37	6185294.674	4543025.995	4173348.577	4430285.229	4279944.116	4202645.896	4238066.828	2773833.575	2686703.151	2431998.996	2727509.636	2666794.862	2501852.018	2890096.795	2538580.804	2222680.836
sp|P43243|MATR3_HUMAN;sp|Q8K310|MATR3_MOUSE	4965604.261	5244694.617	4931375.582	3064603.801	1687252.196	2091425.728	2441556.066	2130013.514	2056707.074	3935190.133	6401230.913	4689856.733	8704754.317	10393098.23	9435722.109	4833895.435	5247730.385	6550197.515
sp|Q91VD9|NDUS1_MOUSE	5627334.678	6342866.618	7197419.579	5036905.005	5119033.946	4950445.922	1533978.68	1917292.02	1621837.631	517877.8568	587075.6148	569682.3747	566156.8256	413948.1744	493594.6639	1006600.847	980426.4049	1286664
sp|Q9CQ92|FIS1_MOUSE;sp|Q9Y3D6|FIS1_HUMAN	65115.42456	112200.8767	44853.80396	16607.39858	21530.07876	20783.8335	8609.642944	12959.82985	18613.4899	304265.074	393372.3463	278518.6536	136973.1926	105016.2065	133974.4513	208356.6794	239345.5291	225878.4108
sp|Q99M15|PPIP2_MOUSE	0	0	0	8474.016602	899.7856437	0	0	0	0	504973.3868	541306.0432	497614.7042	29750.35742	44132.81567	16738.37058	231340.0879	245373.119	282417.7669
sp|Q9WUA3|PFKAP_MOUSE;sp|Q01813|PFKAP_HUMAN	957311.5337	1302337.123	1080206.382	1031838.98	839639.7663	902586.0243	653414.6628	854613.3808	594349.3831	1871437.812	1684897.507	1743693.631	2046378.297	1619027.204	1668650.535	1394974.636	1423197.743	1606598.548
sp|Q925I1|ATAD3_MOUSE	1075903.601	1121312.939	1417141.831	608077.519	608970.747	589732.1762	605912.319	625108.1557	823754.4495	25700.98867	34593.13468	134716.3473	175615.7823	256396.7869	238111.7375	124338.8459	142886.1093	158103.7745
sp|O08585|CLCA_MOUSE;sp|P09496|CLCA_HUMAN	5722183.673	5821949.898	6116088.352	4550705.555	4307713.586	4167071.876	2212473.411	2329111.499	2295880.538	283334.6328	244721.1609	364444.8456	1527885.888	1460869.596	1457205.119	734428.5224	809181.1582	772183.3082
sp|P63010|AP2B1_HUMAN;sp|Q9DBG3|AP2B1_MOUSE	24448262.5	22842632.8	22872932.87	13503304.49	13479569.4	14913642.26	9467585.609	10546223.19	9682894.559	2167814.962	2840550.014	2461597.909	6094561.027	7041800.124	6167097.355	6242973.528	6992731.969	7449906.17
sp|O35166|GOSR2_MOUSE;sp|O14653|GOSR2_HUMAN	18017635.65	15748569.05	18601142.58	15502448.23	14357857.55	18918059.48	4599315.423	8476769.528	4622626.34	1480635.781	2062224.844	1836030.656	3691912.714	5232225.084	3100272.301	1726522.4	2550002.13	2241287.624
sp|A2ALK8|PTN3_MOUSE	56789.58286	11053.22374	50756.48002	33252.95726	7583.182038	21157.16844	44412.2588	40672.67905	54003.14068	265836.2225	302670.69	243121.3928	257336.5272	192525.2987	204664.398	222881.3619	187039.8476	190024.0957
sp|Q6A4J8|UBP7_MOUSE;sp|Q93009|UBP7_HUMAN	841709.7567	686343.683	749566.4491	324318.2606	268215.2512	425773.9058	466685.08	378911.9279	437359.0423	555944.4388	712450.2362	623462.4581	1660137.629	1638327.798	1682473.646	1057097.152	1226132.732	1363196.786
sp|P07477|TRY1_HUMAN	220151.5599	261276.7752	211829.669	231319.1628	219901.316	203434.6208	230613.8539	209572.3207	192799.8116	879859.3647	867614.1024	846690.2894	465974.7758	451440.5046	516637.6482	624389.5146	709804.2052	729622.8565
sp|Q8R5C5|ACTY_MOUSE;sp|P42025|ACTY_HUMAN	18450026.28	21866872.49	19078302.41	14281489.34	12212540.69	13054573.52	8876544.498	8942305.735	8014768.81	399804.8228	683033.1494	620248.8588	3792515.238	4240709.475	4621157.894	1421237.655	2138511.549	1859897.176
sp|Q9D0Q7|RM45_MOUSE	163982.4127	221162.9706	267335.7555	70793.399	103523.3788	57578.05547	137648.7434	71739.15119	118540.8415	397742.4962	346694.9707	155065.8817	694420.5141	456629.2168	417544.1782	758570.2317	693051.9031	779138.1062
sp|Q61211|EIF2D_MOUSE	436224.673	673704.665	751561.2121	310881.5341	317349.8824	327081.8725	447688.5977	475941.4361	394347.1865	658154.1669	663212.735	872679.8039	1531824.358	1391784.013	1426593.325	906926.0771	857608.6978	682371.4021
sp|Q8CD92|TTC27_MOUSE	2697.863353	123622.7191	40613.6444	29840.54445	13674.63384	34091.17702	40905.47191	87029.82629	8229.760634	240632.5384	402197.2397	365074.5003	1028298.955	963403.7781	1335084.772	2014693.546	2070710.525	2650552.091
sp|P00683|RNAS1_MOUSE	9896544.575	9448380.875	8639487.671	6947852.536	6966504.579	7293123.759	4715653.603	4742920.451	4455177.164	2682308.494	2724287.013	2511662.085	2999919.738	2994669.683	3044936.026	1621568.739	1728797.554	1639859.095
sp|Q8BKH7|SIN1_MOUSE;sp|Q9BPZ7|SIN1_HUMAN	1041902.053	654837.9478	711316.5685	497904.6126	533851.4901	677051.7219	751829.7866	648424.5604	889244.3016	1043707.626	1241802.603	1083508.915	1461445.232	1618392.672	1244304.169	1367557.705	1427714.93	1998473.169
sp|P35749|MYH11_HUMAN	365015.0029	400325.4299	374185.772	283907.7531	369860.7438	321552.646	261344.4193	266689.2752	318278.5012	3142407.771	3396728.157	3236021.313	927928.8796	942037.8855	932012.3447	1892215.171	1954017.316	3200562.841
sp|O70311|NMT2_MOUSE	292240.312	392595.1458	391318.3045	103502.1862	143978.6999	150278.4133	101073.3332	100841.1381	75514.17146	1830337.369	1075983.687	1297884.21	726234.2151	526142.2045	780673.1559	748303.4954	655500.8511	620283.2093
sp|E9Q634|MYO1E_MOUSE;sp|Q12965|MYO1E_HUMAN	843767.9876	677985.2283	1127708.693	696378.7918	590072.6427	508429.4095	391357.0211	375009.2808	328376.9251	5164036.543	5189626.152	5445586.438	2206043.227	1750686.042	1908118.348	2418126.027	2418065.437	2203386.331
sp|P08697|A2AP_HUMAN	195065.8802	401469.7346	284476.5088	132385.3549	408148.3326	183094.6032	213210.4009	48143.41461	85076.13646	3740064.208	2980278.961	2833498.317	1299852.095	1113743.332	728283.2129	1247507.719	2702158.331	1443168.686
sp|Q62425|NDUA4_MOUSE;sp|O00483|NDUA4_HUMAN	8811887.937	9859193.344	9809117.353	7863156.505	7834912.091	7791910.321	5183171.155	5345810.414	5666472.15	3933944.914	3489343.092	2465643.631	4252476.117	4424609.253	4155952.319	4127490.12	4798457.098	4257794.956
sp|Q99575|POP1_HUMAN	0	0	0	0	0	0	0	5444.048016	6761.597163	508789.5223	328709.7204	387398.2995	144643.5171	148664.2452	131204.4633	158035.3462	176230.5232	160915.6172
sp|P51437|CRAMP_MOUSE	0	0	0	0	0	0	0	0	0	184203.2241	271624.8054	287226.869	19967.31641	110559.9961	0	713898.8717	926355.7221	748392.8489
sp|Q9JJI6|PIGO_MOUSE	20132091.35	21684641.99	21769028.71	20817839.7	19071821.14	20275805.2	12542822.13	14298138.78	13284640.8	68079948.73	68918262.15	68625103.88	40123741.44	41295639.07	38820040.58	41184433.68	46104483.72	47756607.76
sp|P50851|LRBA_HUMAN	2363025.776	2286292.376	2178158.891	1732252.549	1691575.677	1792263.255	878796.6729	846891.5418	915825.0438	182399.4223	181971.1776	199908.545	581320.0258	823392.3374	767914.9361	306829.0805	337149.4773	368200.592
